feature,label,tweet_id,origin
@Migalcaher @LoreRecabarrenS que plata mal gastada 4 apariciones y solo para refutar los informes contundentes de @hrw_espanol @AmnistiaOnline @ComisionChilena @ONU_derechos sobre violaciones de los DDHH por parte del @GobiernodeChile y @Carabdechile hacia el pueblo Chileno @dw_espanol,1,1.2056234751147786e+18,misocorpus
@malnestiziana La gente esta acostumbrada a culpar a las victimas que hasta cuando es obvio y hay pruebas sigue siendo culpa de ellas y los violadores y violentos son unas pobres vistimas que fueron provocados pero no son malas personas ojo. Horrible lym,1,1.205638526592848e+18,misocorpus
"""Buscaremos justicia"": parlamentarios reaccionan al devastador informe de la ONU sobre violaciones a los derechos humanos https://t.co/02kaR01TbB https://t.co/P8zk23eYL1",1,1.2056687322128302e+18,misocorpus
Carabineros incumplió de forma reiterada con el deber de distinguir entre manifestantes violentos y aquellas que se movilizaron pacíficamente. https://t.co/pWfSO8H3Io,1,1.2057819934532157e+18,misocorpus
"@pcortes79 @Chilenapreocup2 @jebus_dice Es una incoherencia enorme.. los encargados de ""atrapar a ladrones, asesinos, violadores, traficantes etc.. son los mismos ""Efectivos"" de carabineros? Y la institución los deja impune.. como no tirarles mierda? Si no cumplen las leyes que juran cumplir ?",1,1.2056762851141755e+18,misocorpus
"Según el informe de la ONU, durante las protestas de Chile se registraron hechos de uso excesivo e innecesario de la fuerza ocasionando muertes ilícitas, heridas, tortura y malos tratos. https://t.co/owHf0xkDup",1,1.2056838315436196e+18,misocorpus
"15 años de cárcel para la Manada, 38 para la Arandina: el porqué de la condena 

 https://t.co/oB58L82j0k",1,1.2056913754398106e+18,misocorpus
#FOCOSTV | ¿Qué esperan los familiares de las víctimas ajusticiamientos y violaciones de derechos humanos realizados por la guerrilla salvadoreña durante el conflicto armado?  https://t.co/o4sXTebFgf #LosOlvidadosPorLaHistoria,1,1.205698929855271e+18,misocorpus
"@angork @MANUELARNULFO @pensado_siempre @GustavoBolivar @SenadoGovCo @jonatantamayop ¿Al parecer que sólo pague 20 de 40 años obviando todo lo que ha hecho dicho sujeto, no es conmutar?

Le he dado un ejemplo muy representativo en Colombia, y si ese hombre sale, de nuevo va a violar y asesinar.

¿conoce el caso de violación a menores que aconteció Hoy?",1,1.2057216061627228e+18,misocorpus
"#CULTURA La escritora confesó que Juan José Arreola abusó sexualmente de ella en 1954

https://t.co/fS8hZjShIu",1,1.2057291285167473e+18,misocorpus
"Gobierno por informe ONU: ""Afirma violaciones a DD.HH. antes que concluyan las investigaciones""
https://t.co/b6Dl582ez4",1,1.2057517780521247e+18,misocorpus
"Estoy en la end-year-party del sometimiento privado y tocan el remix de ""El Violador Eres Tú"".

Mi pinche México mamón.",1,1.2057516577173627e+18,misocorpus
Informe de Naciones Unidas por crisis social en Chile: “Se han producido un elevado número de violaciones graves a los derechos humanos” https://t.co/bihlzwwBys,1,1.2055252823309394e+18,misocorpus
"#NACIONALES Estuardo Enrique Mérida Sánchez, de 39 años, fue detenido en El Estor, Izabal. Es sindicado de abusar sexualmente de dos menores de edad, de 10 y 14 años.
https://t.co/RTNsCinQdX",1,1.2058423759621898e+18,misocorpus
"#SemanaMTP | La escritora, de 87 años, afirmó que a raíz del hecho quedó embarazada✍️📘

https://t.co/0P7z8UbdIc",1,1.206016019971502e+18,misocorpus
"#Noticias Asesor del presidente de EE.UU. dijo que ejercerán más presión contra esos regímenes, debido a las violaciones de derechos humanos.

https://t.co/11QMcWcWU2",1,1.2060386680387215e+18,misocorpus
"@Jgujvgj1 @Alizeee47514331 Con forzar hablamos de insistir hasta que la otra persona desista con desgana.
Yo, he sido ""victima"" más de una vez de eso, no confundamos con ""violación"" tampoco",1,1.205880123670618e+18,misocorpus
"@adnradiochile Quien siembra vientos (represión, abusos, torturas, violaciones, ceguera..) cosecha tempestades",1,1.2059027877725962e+18,misocorpus
[VÍDEO] Feministes valencianes interpreten 'Un violador en el teu camí' https://t.co/D1DowKajYp,1,1.2059103823946547e+18,misocorpus
"Greta si tiene liderazgo mundial, Ud NO @sebastianpinera menos su ministra @CarolaSchmidtZ q asumió su representación en presidencia de #COP25 porque a ud le dio miedo viajar a España ante eventual querella en su contra x violaciones a DD.HH. Y ahí está Chile haciendo UN PAPELÓN https://t.co/smsby93UqN",1,1.2059480453403566e+18,misocorpus
"@LaEtxebarria @VicenCornejo Un par de condenas más como ésta y se le quita la tontería a los putos violadores de una vez. 
Lo que estaba faltando era mano dura con las manadas de violadores.",1,1.206008462330794e+18,misocorpus
"Quien defiende a violadores es quien guarda silencio tras cada caso de manada extrangera que queda en libertad y encima los apoya. ¿Que defendéis a las mujeres? los cojones.
#ArandaNoMeGusta",1,1.2060160346895032e+18,misocorpus
"Aproximadamente el 70-75% de las mujeres, jóvenes y niñas son violadas sexualmente en los procesos de migración violenta, es inaceptable, mas allá de la
violación de los derechos humanos, ninguna persona debería de sufrir cualquier clase de abuso. https://t.co/KuZ1kWRaYe",1,1.206016020663677e+18,misocorpus
"@juan___rojo Ya pero no fue una violación y no son violadores. Supongo que habrá que expresarse en otros términos. Por cierto, todo este tema trata de eso, de educar en valores. Quizás algunos tengáis unos valores un tanto peculiares.",1,1.2060537464946278e+18,misocorpus
"@Jess53501563 @eledhmel A ver si te enteras..... El juez de la manada de Pamplona dijo que no era violación, que era sólo abuso... ¿A él también te lo creías? ¿También estás contra los que protestaron por esa sentencia?",1,1.206272751671169e+18,misocorpus
"Informe ONU reporta graves violaciones de DD.HH. y Gobierno pide “validar fuentes”
https://t.co/Pgh54zsgW3 https://t.co/rp6hhVTxBo",1,1.2058046287696937e+18,misocorpus
"A una mierda así. No os hacéis una puta idea, panda de neardentales que os pensáis que sólo somos trozos de carne con agujeros donde correros.

""Y la culpa no era mía, ni dónde estaba ni cómo vestía. El violador eras tú.""",1,1.2061519656690196e+18,misocorpus
Muchos medios no están hablando de”agresores”hablan de”los futbolistas”. Me parece muy peligroso socialmente idolatrar profesiones como si te dieran inmunidad moral y legal. Los medios son cómplices de fomentar una cultura que legitima la violación y da la espalda a las víctimas.,1,1.206159493110915e+18,misocorpus
"Será que en Bolivia no hay gente digna, intachable..Dios de asesor del comité, ministro tenemos esta gente que que defiende narco, violadores y deli cuentes como Cronenbold..Jerjes Justiniano Atalá, el jurista a la sombra del poder https://t.co/xGfJFxhgV0",1,1.2061670223437332e+18,misocorpus
"@pablom_m Enfermedad no es la palabra. Yo los llamaría askerosos, pedófilos de mierda, violadores... Ojalá se pudran en la cárcel y los violen todos y cada uno de los días. Una vez se demuestre su culpabilidad x supuesto, aunque confío poco en la justicia de este estado...",1,1.20618210628565e+18,misocorpus
"@pepequilla @erioerioerio @esRadio_CyL @Carmen06755533 Yo estaba frente al Ministerio de Justicia en apoyo a la víctima de la violación de Manresa.
¿Dónde estabas tú? 
https://t.co/iGRTmI3SAA",1,1.2062576553266094e+18,misocorpus
"""'Caperucita roja' es la historia de un violador; los cuentos fueron escritos en el siglo XVII"" https://t.co/ZXAV52WcPE",1,1.2075712701639475e+18,misocorpus
"Entonces admiten que murieron en enfrentamientos, como ""combatientes"".

Ahí no hay violación de DD.HH. https://t.co/Ehlgj2QcfD",1,1.206318038120878e+18,misocorpus
#Chile mantiene su preocupación por violaciones de #DDHH en #Venezuela -* https://t.co/7Y1TvbAmXZ,1,1.2075560532793467e+18,misocorpus
"@pepe_auth @camila_vallejo Un mandato presidencial, DEBE considerar ser interrumpido si se dan condiciones como violación sistemática de los DDHH, por ejemplo. 
Y la acusación constitucional es el mecanismo.  No es violento,  NO es un golpe de estado. NO es un derrocamiento. 
Su argumento es falaz.",1,1.206408538001748e+18,misocorpus
"@sedlr_ No sólo violadores.
Sociópatas.
Misóginos.
Maltratadores.
Pederastas.
Abusadores. https://t.co/T9IBkp0gsJ",1,1.2063558422845604e+18,misocorpus
"Si eres víctima del delito y/o violaciones a Derechos Humanos la @moreloscearv garantiza tus derechos, la reparación integral es un derecho de las personas en situación de víctima. Conoce los requisitos para el acceso al fondo por compensación. https://t.co/PHtXjSEmG3",1,1.2063708573644431e+18,misocorpus
"Que quede claro, a la diputada @PepaHoffmann le parecen las violaciones a los ddhh una tontera. Espero diputada se lo diga de frente a todas las víctimas y sus familias! #Miserable #PineraDictador https://t.co/Ieu2xn9g9q",1,1.2063708313052365e+18,misocorpus
"#falsepositive violación de #DDHH por parte de la @PoliciaColombia y su escuadrón creador de motín y disturbios, entre otros... https://t.co/KdPyEWOaXH",1,1.2063859291386388e+18,misocorpus
"[Lo más leído] Gobierno “agradece” informe ONU, pero pide “validar fuentes de información” sobre denuncias de violación de DD.HH. ➡ https://t.co/fmH0gGwcHG https://t.co/4vScSSKdJc",1,1.2064086055382426e+18,misocorpus
"#LoMásVistoDeLaSemana | Elena Poniatowska cuenta que fue violada por el escritor Juan José Arreola y quedó embarazada.
👇👇👇
https://t.co/GvWyqz1okT https://t.co/aqxMQYvWO9",1,1.20641615565466e+18,misocorpus
"SODA CÁUSTICA en el agua del guanaco,  no lo puedo creer !!  eso claramente es una violación sistemática de los derechos humanos por parte de una institución del estado de Chile. #RenunciaPiñera #RenunciaRozas",1,1.2066275493858222e+18,misocorpus
"@Shilo56551908 @Mzavalagc @MexLibre_ Tan mediocres que su movimiento tiene que ser lidereado por un extranjero, quién por cierto viola la Constitución....

¿Eso es respetar a México?, ¿Dejar que la Constitución sea violada por un terrorista español?...",1,1.2064539430328525e+18,misocorpus
"@CNNChile Mario Rozas eres un Cara de Raja!!! El peor de los ciegos, incapaz de ponerte en el supuesto papel de guardian de la seguridad de los ciudadanos. Incapaz de auto evaluar el porque la letra del himno de la institución fue usado para crear UN VIOLADOR EN TU CAMINO, #NoEsCasualidad",1,1.2065822926484685e+18,misocorpus
Lucía Etxebarría analiza en #laSextaNoche el machismo en los cuentos clásicos https://t.co/1Hx8w9N4Gi https://t.co/SjRLX9wCUX,1,1.2064765566731346e+18,misocorpus
"Ni por decirle a una jueza de línea de 16 años, si te pillo fuera te violo ni por cánticos racistas no, en España se suspende un partido de fútbol por llamar nazi a un nazi...ole tu ooooole tu.....",1,1.206484111235453e+18,misocorpus
"Weinstein, que irá a juicio por agresión sexual depredadora y violación, afirma merecer una ""palmadita en la espalda cuando se trata de mujeres"" https://t.co/Rcgtxkbyip",1,1.2064916563940925e+18,misocorpus
"@xxx43045747 Sí, entiendo la lógica argumental. ¿Pero crees que se hubiera podido probar el delito sexual de triple violación (y la co-complicidad) si estuviera muerta? La principal prueba de cargo fue su declaración. Y, a efectos estancia en prisión ¿Qué hubiera cambiado?",1,1.2064916127565455e+18,misocorpus
@Albalfongle Es que estoy defendiendo que no hace falta que haya violación para que sea asqueroso lo que estés haciendo,1,1.2064990808447795e+18,misocorpus
"@enriquemoscat En Alemania dicen:
""Si en una mesa hay 10 personas y permites que se siente un Nazi ahora hay 11 Nazis""
No los considero a todos violadores, solo a los que les apoyan.",1,1.2065293800438948e+18,misocorpus
"@JCaluita @AlexGFrigenti @Virabhadra_1 Pues si te la lees toda quizá, porque los han condenado por violadores vamos...",1,1.2065520648783626e+18,misocorpus
"@javier_malecki @Lipovetzky Que el mensaje que dejas es
_que el aborto es fácil
_que el violador puede seguir manipulando a su víctima 
_que el Estado se preocupa de que abortes pero no de salir de tu vulnerabilidad (abortar no te saca la vulnerabilidad, te deja más vulnerable)",1,1.206952214427771e+18,misocorpus
"@hromeronogales “El estado opresor es un macho violador, el estado opresor es un macho violador...” 🎶",1,1.2067332477969203e+18,misocorpus
"Greta Thunberg: ""El cambio que necesitamos no va a venir de la gente poderosa, sino de las masas de la gente demandando cambio"" https://t.co/oiWV8DcoTg #MarchaPorElClima https://t.co/xl2EsnxBYZ",1,1.2030374958538138e+18,misocorpus
"Con Piltrafa de Violadores hablando de su próximo disco  “Carne, Tierras y Sangre” @hobydefino https://t.co/TzXh9idVsM",1,1.2066351234431468e+18,misocorpus
@CarmelodeCadi Y la cumbia del violador en cuántos popurrises?,1,1.206657788669309e+18,misocorpus
"@gerardotc Iban justo un nazi,un violador y un ladrón,¿y se enteraron por un wasap de Abascal que en España estaban bien vistos?",1,1.2066880187462902e+18,misocorpus
"@JuanFriedl En el país de la impunidad (2.080 homicidios y 767 violaciones sin aclarar desde 2004), el homicida, lo más probable, se encuentre en la casa tomando unos mates, viendo Telenoche. https://t.co/lu9WNhAY3G",1,1.206695486486438e+18,misocorpus
"@Journal_UN_ONU @radiofrance @dwnews @RT_com @IvanDuque @IntlCrimCourt @XHNews @CruzRojaInforma
masacres que involucran a senador de Colombia VIOLACIONES e INFANTICIDIOS Ivan Duque renuncie mientras la policia de Colombia asesina manifestantes https://t.co/vXwSYgYjI2",1,1.2066954585565635e+18,misocorpus
"Tengo un imán para que mis comentarios los cuelguen en sus TL gilipollas. A ver, que si no te gusta lo que te dicen,  no pasees por tweteer, no tengas la piel tan fina para ofenderte, sobretodo si defiendes a violadores o machacas a  niños q necesitan  ayuda para material escolar https://t.co/On7tzXEfjo",1,1.2067030406543933e+18,misocorpus
Legisladoras turcas protestan entonando tema de chilenas Las Tesis contra la violación https://t.co/fN2JD7Rd7H vía @infobae,1,1.2067105982700995e+18,misocorpus
"#SepaQue El Centro de Derechos Humanos de la Ucab hizo un llamado a las autoridades colombianas a ""garantizar el debido proceso y todos los DDHH a cualquier persona sometida a un procedimiento administrativo que pueda conducir a la deportación o expulsión” https://t.co/zUrm1dK4Kd",1,1.2067332452552417e+18,misocorpus
"Performance de LasTesis ""Un violador en tu camino"" llegó al parlamento y calles de Turquía 👏 👏 👏 https://t.co/pyu4ZrIFFh",1,1.2069295544571372e+18,misocorpus
"@Liberta29318473 @DrSlump31653815 @mriater @SAGATXU Respira hondo y lee con calma. No estamos defendiendo a unos violadores. Decimos que la pena es desproporcionada, dadas las circunstancias. 

Me parece bien que tú estés de acuerdo con la sentencia. Ahora bien, porfa dime qué te parece esta sentencia:

https://t.co/cHka2S1NqX",1,1.2067935725293896e+18,misocorpus
VIDEO: Lo hicieron en respuesta a la detención de siete activistas tras las cargas de la policía en una marcha contra la violencia machista https://t.co/NbCeTT3frD https://t.co/NSfsl71GCs,1,1.2066200009303e+18,misocorpus
"@Almagro_OEA2015 @MinGobiernoEc @mariapaularomo @OEA_oficial Cuál democracia?! La basada en golpes de estado?! 
Y qué DDHH?! Le parece que las brutales represiones y asesinatos en Ecudor representan un trato humano?! Igual que en Chile, Colombia, y Bolivia, su más reciente obra!!
Ah, pero ahí no hay violación, porque  vine de la derecha",1,1.2068012798063288e+18,misocorpus
